indice,x_cm,y_cm,theta1,theta2,alcanzable,configuracion,unidad_angulos
872,-6.4876,2.7833,65.9868,-146.3867,true,abajo,grados
873,-6.5267,2.7758,65.9809,-146.5775,true,abajo,grados
874,-6.5666,2.7684,65.9755,-146.7716,true,abajo,grados
875,-6.6072,2.7611,65.9703,-146.9691,true,abajo,grados
876,-6.6485,2.7539,65.9653,-147.1699,true,abajo,grados
877,-6.6905,2.7467,65.9601,-147.3739,true,abajo,grados
878,-6.7331,2.7395,65.9547,-147.581,true,abajo,grados
879,-6.7764,2.7323,65.9488,-147.7911,true,abajo,grados
880,-6.8203,2.7252,65.9423,-148.0043,true,abajo,grados
881,-6.8647,2.7179,65.935,-148.2203,true,abajo,grados
882,-6.9098,2.7107,65.9266,-148.4391,true,abajo,grados
883,-6.9553,2.7034,65.9169,-148.6606,true,abajo,grados
884,-7.0014,2.696,65.9059,-148.8848,true,abajo,grados
885,-7.048,2.6885,65.8932,-149.1116,true,abajo,grados
886,-7.0949,2.681,65.8787,-149.3407,true,abajo,grados
887,-7.1424,2.6733,65.8622,-149.5723,true,abajo,grados
888,-7.1902,2.6654,65.8434,-149.8061,true,abajo,grados
889,-7.2384,2.6575,65.8221,-150.0421,true,abajo,grados
890,-7.2869,2.6493,65.7982,-150.2802,true,abajo,grados
891,-7.3357,2.641,65.7714,-150.5203,true,abajo,grados
892,-7.3848,2.6325,65.7416,-150.7623,true,abajo,grados
893,-7.4341,2.6238,65.7084,-151.006,true,abajo,grados
894,-7.4837,2.6149,65.6717,-151.2514,true,abajo,grados
895,-7.5335,2.6058,65.6313,-151.4985,true,abajo,grados
896,-7.5834,2.5964,65.5869,-151.747,true,abajo,grados
897,-7.6334,2.5867,65.5384,-151.9969,true,abajo,grados
898,-7.6835,2.5768,65.4854,-152.2481,true,abajo,grados
899,-7.7337,2.5667,65.4279,-152.5004,true,abajo,grados
900,-7.784,2.5562,65.3655,-152.7539,true,abajo,grados
901,-7.8342,2.5455,65.298,-153.0083,true,abajo,grados
902,-7.8844,2.5344,65.2253,-153.2636,true,abajo,grados
903,-7.9345,2.5231,65.1472,-153.5196,true,abajo,grados
904,-7.9846,2.5114,65.0633,-153.7763,true,abajo,grados
905,-8.0345,2.4994,64.9735,-154.0336,true,abajo,grados
906,-8.0843,2.4871,64.8775,-154.2913,true,abajo,grados
907,-8.134,2.4744,64.7753,-154.5493,true,abajo,grados
908,-8.1834,2.4614,64.6665,-154.8076,true,abajo,grados
909,-8.2325,2.448,64.5509,-155.066,true,abajo,grados
910,-8.2814,2.4342,64.4284,-155.3244,true,abajo,grados
911,-8.33,2.4201,64.2988,-155.5827,true,abajo,grados
912,-8.3783,2.4056,64.1618,-155.8409,true,abajo,grados
913,-8.4262,2.3907,64.0173,-156.0987,true,abajo,grados
914,-8.4738,2.3755,63.8651,-156.3562,true,abajo,grados
915,-8.5209,2.3599,63.705,-156.6131,true,abajo,grados
916,-8.5676,2.3438,63.5369,-156.8694,true,abajo,grados
917,-8.6139,2.3274,63.3606,-157.125,true,abajo,grados
918,-8.6596,2.3106,63.1759,-157.3798,true,abajo,grados
919,-8.7049,2.2934,62.9827,-157.6336,true,abajo,grados
920,-8.7496,2.2758,62.7809,-157.8863,true,abajo,grados
921,-8.7937,2.2578,62.5703,-158.1379,true,abajo,grados
922,-8.8372,2.2394,62.3508,-158.3882,true,abajo,grados
923,-8.8802,2.2207,62.1224,-158.6372,true,abajo,grados
924,-8.9225,2.2015,61.8849,-158.8846,true,abajo,grados
925,-8.9641,2.1819,61.6382,-159.1305,true,abajo,grados
926,-9.0051,2.1619,61.3824,-159.3746,true,abajo,grados
927,-9.0453,2.1416,61.1173,-159.6169,true,abajo,grados
928,-9.0849,2.1208,60.8429,-159.8572,true,abajo,grados
929,-9.1237,2.0997,60.5593,-160.0955,true,abajo,grados
930,-9.1617,2.0781,60.2663,-160.3317,true,abajo,grados
931,-9.199,2.0562,59.9642,-160.5655,true,abajo,grados
932,-9.2355,2.0339,59.6527,-160.7969,true,abajo,grados
933,-9.2712,2.0113,59.3322,-161.0259,true,abajo,grados
934,-9.306,1.9882,59.0025,-161.2521,true,abajo,grados
935,-9.3401,1.9649,58.6639,-161.4756,true,abajo,grados
936,-9.3732,1.9411,58.3164,-161.6963,true,abajo,grados
937,-9.4055,1.917,57.9603,-161.9139,true,abajo,grados
938,-9.4369,1.8925,57.5956,-162.1284,true,abajo,grados
939,-9.4675,1.8677,57.2226,-162.3396,true,abajo,grados
940,-9.4971,1.8426,56.8415,-162.5475,true,abajo,grados
941,-9.5258,1.8171,56.4525,-162.7519,true,abajo,grados
942,-9.5536,1.7914,56.0559,-162.9526,true,abajo,grados
943,-9.5805,1.7653,55.6521,-163.1496,true,abajo,grados
944,-9.6064,1.7389,55.2412,-163.3427,true,abajo,grados
945,-9.6314,1.7122,54.8237,-163.5318,true,abajo,grados
946,-9.6555,1.6852,54.4,-163.7167,true,abajo,grados
947,-9.6786,1.6579,53.9703,-163.8974,true,abajo,grados
948,-9.7008,1.6303,53.5352,-164.0737,true,abajo,grados
949,-9.722,1.6025,53.0951,-164.2454,true,abajo,grados
950,-9.7422,1.5744,52.6504,-164.4125,true,abajo,grados
951,-9.7615,1.5461,52.2016,-164.5749,true,abajo,grados
952,-9.7798,1.5175,51.7492,-164.7323,true,abajo,grados
953,-9.7972,1.4887,51.2937,-164.8847,true,abajo,grados
954,-9.8136,1.4597,50.8357,-165.032,true,abajo,grados
955,-9.8291,1.4304,50.3756,-165.1741,true,abajo,grados
956,-9.8436,1.401,49.9141,-165.3107,true,abajo,grados
957,-9.8572,1.3713,49.4517,-165.4419,true,abajo,grados
958,-9.8698,1.3415,48.9889,-165.5676,true,abajo,grados
959,-9.8815,1.3115,48.5264,-165.6875,true,abajo,grados
960,-9.8923,1.2813,48.0646,-165.8017,true,abajo,grados
961,-9.9022,1.2509,47.6043,-165.9101,true,abajo,grados
962,-9.9111,1.2204,47.1458,-166.0125,true,abajo,grados
963,-9.9192,1.1898,46.6898,-166.1089,true,abajo,grados
964,-9.9263,1.1591,46.2368,-166.1993,true,abajo,grados
965,-9.9326,1.1282,45.7874,-166.2836,true,abajo,grados
966,-9.938,1.0972,45.3421,-166.3618,true,abajo,grados
967,-9.9426,1.0661,44.9013,-166.4337,true,abajo,grados
968,-9.9463,1.0349,44.4655,-166.4995,true,abajo,grados
969,-9.9492,1.0036,44.0352,-166.559,true,abajo,grados
970,-9.9513,0.9722,43.6107,-166.6124,true,abajo,grados
971,-9.9526,0.9408,43.1925,-166.6596,true,abajo,grados
972,-9.9531,0.9093,42.781,-166.7006,true,abajo,grados
973,-9.9528,0.8778,42.3764,-166.7354,true,abajo,grados
974,-9.9518,0.8462,41.979,-166.7642,true,abajo,grados
975,-9.95,0.8145,41.5891,-166.7869,true,abajo,grados
976,-9.9476,0.7829,41.2069,-166.8037,true,abajo,grados
977,-9.9444,0.7512,40.8327,-166.8147,true,abajo,grados
978,-9.9406,0.7195,40.4664,-166.8198,true,abajo,grados
979,-9.9361,0.6878,40.1084,-166.8193,true,abajo,grados
980,-9.931,0.6561,39.7585,-166.8133,true,abajo,grados
981,-9.9253,0.6244,39.417,-166.8018,true,abajo,grados
982,-9.9189,0.5928,39.0837,-166.785,true,abajo,grados
983,-9.912,0.5611,38.7587,-166.7631,true,abajo,grados
984,-9.9046,0.5295,38.442,-166.7362,true,abajo,grados
985,-9.8966,0.4979,38.1333,-166.7044,true,abajo,grados
986,-9.8881,0.4663,37.8327,-166.668,true,abajo,grados
987,-9.8792,0.4348,37.5401,-166.6271,true,abajo,grados
988,-9.8697,0.4033,37.2551,-166.5819,true,abajo,grados
989,-9.8599,0.3719,36.9778,-166.5325,true,abajo,grados
990,-9.8496,0.3405,36.7078,-166.4792,true,abajo,grados
991,-9.8389,0.3092,36.445,-166.4221,true,abajo,grados
992,-9.8279,0.278,36.1891,-166.3615,true,abajo,grados
993,-9.8165,0.2468,35.94,-166.2974,true,abajo,grados
994,-9.8048,0.2157,35.6973,-166.2302,true,abajo,grados
995,-9.7929,0.1846,35.4608,-166.16,true,abajo,grados
996,-9.7806,0.1536,35.2302,-166.087,true,abajo,grados
997,-9.7681,0.1228,35.0052,-166.0114,true,abajo,grados
998,-9.7554,0.0919,34.7857,-165.9334,true,abajo,grados
999,-9.7424,0.0612,34.5712,-165.8532,true,abajo,grados
1000,-9.7293,0.0306,34.3615,-165.7709,true,abajo,grados
1001,-9.7161,0.0,34.1563,-165.6868,true,abajo,grados
1002,-9.7027,-0.0305,33.9554,-165.601,true,abajo,grados
1003,-9.6892,-0.0609,33.7583,-165.5137,true,abajo,grados
1004,-9.6756,-0.0912,33.565,-165.4251,true,abajo,grados
1005,-9.662,-0.1214,33.375,-165.3354,true,abajo,grados
1006,-9.6483,-0.1516,33.1881,-165.2447,true,abajo,grados
1007,-9.6346,-0.1816,33.0041,-165.1532,true,abajo,grados
1008,-9.621,-0.2116,32.8226,-165.0611,true,abajo,grados
1009,-9.6073,-0.2415,32.6433,-164.9684,true,abajo,grados
1010,-9.5937,-0.2713,32.4662,-164.8755,true,abajo,grados
1011,-9.5802,-0.3011,32.2908,-164.7823,true,abajo,grados
1012,-9.5668,-0.3307,32.1169,-164.689,true,abajo,grados
1013,-9.5535,-0.3603,31.9444,-164.5959,true,abajo,grados
1014,-9.5403,-0.3898,31.7729,-164.5029,true,abajo,grados
1015,-9.5272,-0.4193,31.6023,-164.4103,true,abajo,grados
1016,-9.5144,-0.4487,31.4323,-164.3181,true,abajo,grados
1017,-9.5017,-0.478,31.2627,-164.2265,true,abajo,grados
1018,-9.4892,-0.5073,31.0933,-164.1356,true,abajo,grados
1019,-9.477,-0.5365,30.9239,-164.0454,true,abajo,grados
1020,-9.465,-0.5656,30.7543,-163.9561,true,abajo,grados
1021,-9.4532,-0.5947,30.5844,-163.8678,true,abajo,grados
1022,-9.4417,-0.6238,30.4139,-163.7805,true,abajo,grados
1023,-9.4305,-0.6528,30.2427,-163.6944,true,abajo,grados
1024,-9.4196,-0.6818,30.0706,-163.6095,true,abajo,grados
1025,-9.409,-0.7108,29.8975,-163.5258,true,abajo,grados
1026,-9.3988,-0.7397,29.7232,-163.4435,true,abajo,grados
1027,-9.3888,-0.7686,29.5476,-163.3626,true,abajo,grados
1028,-9.3793,-0.7975,29.3705,-163.2832,true,abajo,grados
1029,-9.3701,-0.8264,29.1918,-163.2052,true,abajo,grados
1030,-9.3612,-0.8552,29.0114,-163.1289,true,abajo,grados
1031,-9.3527,-0.8841,28.8291,-163.0541,true,abajo,grados
1032,-9.3447,-0.913,28.645,-162.9809,true,abajo,grados
1033,-9.337,-0.9418,28.4587,-162.9094,true,abajo,grados
1034,-9.3297,-0.9707,28.2704,-162.8396,true,abajo,grados
1035,-9.3228,-0.9996,28.0798,-162.7714,true,abajo,grados
1036,-9.3163,-1.0285,27.8869,-162.705,true,abajo,grados
1037,-9.3103,-1.0575,27.6916,-162.6403,true,abajo,grados
1038,-9.3047,-1.0865,27.4939,-162.5773,true,abajo,grados
1039,-9.2995,-1.1155,27.2936,-162.516,true,abajo,grados
1040,-9.2947,-1.1445,27.0908,-162.4564,true,abajo,grados
1041,-9.2903,-1.1736,26.8854,-162.3985,true,abajo,grados
1042,-9.2864,-1.2028,26.6773,-162.3422,true,abajo,grados
1043,-9.2829,-1.232,26.4666,-162.2877,true,abajo,grados
1044,-9.2798,-1.2613,26.2531,-162.2347,true,abajo,grados
1045,-9.2772,-1.2906,26.0369,-162.1833,true,abajo,grados
1046,-9.2749,-1.32,25.818,-162.1335,true,abajo,grados
1047,-9.2731,-1.3495,25.5963,-162.0852,true,abajo,grados
1048,-9.2717,-1.3791,25.3719,-162.0384,true,abajo,grados
1049,-9.2707,-1.4087,25.1447,-161.993,true,abajo,grados
1050,-9.2702,-1.4384,24.9149,-161.949,true,abajo,grados
1051,-9.27,-1.4682,24.6824,-161.9063,true,abajo,grados
1052,-9.2702,-1.4981,24.4472,-161.8648,true,abajo,grados
1053,-9.2708,-1.5281,24.2095,-161.8245,true,abajo,grados
1054,-9.2717,-1.5582,23.9692,-161.7854,true,abajo,grados
1055,-9.273,-1.5884,23.7265,-161.7472,true,abajo,grados
1056,-9.2747,-1.6187,23.4813,-161.7101,true,abajo,grados
1057,-9.2767,-1.6491,23.2339,-161.6738,true,abajo,grados
1058,-9.279,-1.6796,22.9841,-161.6384,true,abajo,grados
1059,-9.2817,-1.7102,22.7323,-161.6037,true,abajo,grados
1060,-9.2847,-1.7409,22.4784,-161.5696,true,abajo,grados
1061,-9.2879,-1.7718,22.2225,-161.536,true,abajo,grados
1062,-9.2914,-1.8027,21.9649,-161.5029,true,abajo,grados
1063,-9.2952,-1.8338,21.7055,-161.4702,true,abajo,grados
1064,-9.2993,-1.8649,21.4447,-161.4377,true,abajo,grados
1065,-9.3035,-1.8962,21.1824,-161.4054,true,abajo,grados
1066,-9.308,-1.9276,20.9189,-161.3731,true,abajo,grados
1067,-9.3127,-1.9591,20.6543,-161.3408,true,abajo,grados
1068,-9.3175,-1.9907,20.3888,-161.3084,true,abajo,grados
1069,-9.3226,-2.0224,20.1225,-161.2757,true,abajo,grados
1070,-9.3277,-2.0542,19.8557,-161.2427,true,abajo,grados
1071,-9.333,-2.0862,19.5886,-161.2092,true,abajo,grados
1072,-9.3384,-2.1182,19.3212,-161.1751,true,abajo,grados
1073,-9.3439,-2.1503,19.0539,-161.1404,true,abajo,grados
1074,-9.3494,-2.1826,18.7869,-161.1049,true,abajo,grados
1075,-9.355,-2.2149,18.5203,-161.0685,true,abajo,grados
1076,-9.3606,-2.2473,18.2544,-161.0311,true,abajo,grados
1077,-9.3662,-2.2798,17.9894,-160.9927,true,abajo,grados
1078,-9.3718,-2.3123,17.7255,-160.953,true,abajo,grados
1079,-9.3774,-2.345,17.4631,-160.9121,true,abajo,grados
1080,-9.3829,-2.3777,17.2022,-160.8698,true,abajo,grados
1081,-9.3883,-2.4105,16.9431,-160.826,true,abajo,grados
1082,-9.3936,-2.4433,16.6862,-160.7807,true,abajo,grados
1083,-9.3987,-2.4762,16.4315,-160.7336,true,abajo,grados
1084,-9.4037,-2.5092,16.1795,-160.6848,true,abajo,grados
1085,-9.4086,-2.5422,15.9302,-160.6342,true,abajo,grados
1086,-9.4132,-2.5752,15.684,-160.5816,true,abajo,grados
1087,-9.4177,-2.6082,15.4411,-160.527,true,abajo,grados
1088,-9.4218,-2.6413,15.2018,-160.4703,true,abajo,grados
1089,-9.4258,-2.6743,14.9662,-160.4115,true,abajo,grados
1090,-9.4294,-2.7074,14.7346,-160.3504,true,abajo,grados
1091,-9.4327,-2.7405,14.5073,-160.287,true,abajo,grados
1092,-9.4357,-2.7735,14.2845,-160.2213,true,abajo,grados
1093,-9.4384,-2.8065,14.0663,-160.1531,true,abajo,grados
1094,-9.4406,-2.8395,13.8531,-160.0824,true,abajo,grados
1095,-9.4425,-2.8724,13.645,-160.0092,true,abajo,grados
1096,-9.4439,-2.9053,13.4423,-159.9335,true,abajo,grados
1097,-9.4449,-2.9382,13.2451,-159.8551,true,abajo,grados
1098,-9.4455,-2.9709,13.0536,-159.774,true,abajo,grados
1099,-9.4455,-3.0036,12.868,-159.6902,true,abajo,grados
1100,-9.4451,-3.0361,12.6886,-159.6038,true,abajo,grados
1101,-9.4441,-3.0686,12.5154,-159.5145,true,abajo,grados
1102,-9.4426,-3.1009,12.3487,-159.4225,true,abajo,grados
1103,-9.4406,-3.1331,12.1886,-159.3277,true,abajo,grados
1104,-9.4379,-3.1652,12.0351,-159.2301,true,abajo,grados
1105,-9.4346,-3.1971,11.8886,-159.1296,true,abajo,grados
1106,-9.4308,-3.2289,11.7491,-159.0263,true,abajo,grados
1107,-9.4263,-3.2605,11.6166,-158.9202,true,abajo,grados
1108,-9.4211,-3.2918,11.4914,-158.8113,true,abajo,grados
1109,-9.4153,-3.323,11.3735,-158.6995,true,abajo,grados
1110,-9.4088,-3.354,11.2631,-158.5849,true,abajo,grados
1111,-9.4015,-3.3848,11.16,-158.4675,true,abajo,grados
1112,-9.3936,-3.4153,11.0646,-158.3473,true,abajo,grados
1113,-9.3849,-3.4455,10.9767,-158.2244,true,abajo,grados
1114,-9.3755,-3.4756,10.8965,-158.0986,true,abajo,grados
1115,-9.3653,-3.5053,10.824,-157.9702,true,abajo,grados
1116,-9.3544,-3.5347,10.7593,-157.839,true,abajo,grados
1117,-9.3427,-3.5639,10.7022,-157.7051,true,abajo,grados
1118,-9.3302,-3.5927,10.6529,-157.5686,true,abajo,grados
1119,-9.3169,-3.6213,10.6114,-157.4294,true,abajo,grados
1120,-9.3027,-3.6494,10.5776,-157.2876,true,abajo,grados
1121,-9.2878,-3.6773,10.5515,-157.1433,true,abajo,grados
1122,-9.272,-3.7048,10.5331,-156.9965,true,abajo,grados
1123,-9.2554,-3.7319,10.5224,-156.8471,true,abajo,grados
1124,-9.2379,-3.7587,10.5192,-156.6954,true,abajo,grados
1125,-9.2196,-3.785,10.5237,-156.5412,true,abajo,grados
1126,-9.2005,-3.811,10.5356,-156.3846,true,abajo,grados
1127,-9.1805,-3.8365,10.555,-156.2257,true,abajo,grados
1128,-9.1596,-3.8616,10.5818,-156.0646,true,abajo,grados
1129,-9.1378,-3.8863,10.6158,-155.9012,true,abajo,grados
1130,-9.1152,-3.9106,10.6571,-155.7356,true,abajo,grados
1131,-9.0917,-3.9344,10.7054,-155.5678,true,abajo,grados
1132,-9.0674,-3.9577,10.7607,-155.398,true,abajo,grados
1133,-9.0422,-3.9805,10.8229,-155.2261,true,abajo,grados
1134,-9.0161,-4.0029,10.8919,-155.0522,true,abajo,grados
1135,-8.9892,-4.0248,10.9675,-154.8763,true,abajo,grados
1136,-8.9614,-4.0462,11.0497,-154.6985,true,abajo,grados
1137,-8.9328,-4.0671,11.1383,-154.5188,true,abajo,grados
1138,-8.9033,-4.0875,11.2331,-154.3373,true,abajo,grados
1139,-8.8729,-4.1074,11.3341,-154.1541,true,abajo,grados
1140,-8.8417,-4.1267,11.441,-153.9691,true,abajo,grados
1141,-8.8097,-4.1455,11.5538,-153.7824,true,abajo,grados
1142,-8.7769,-4.1638,11.6723,-153.5941,true,abajo,grados
1143,-8.7433,-4.1816,11.7963,-153.4042,true,abajo,grados
1144,-8.7088,-4.1988,11.9256,-153.2127,true,abajo,grados
1145,-8.6736,-4.2154,12.0602,-153.0198,true,abajo,grados
1146,-8.6375,-4.2315,12.1998,-152.8254,true,abajo,grados
1147,-8.6007,-4.247,12.3442,-152.6296,true,abajo,grados
1148,-8.5632,-4.262,12.4934,-152.4325,true,abajo,grados
1149,-8.5249,-4.2764,12.6471,-152.2341,true,abajo,grados
1150,-8.4859,-4.2902,12.8051,-152.0344,true,abajo,grados
1151,-8.4461,-4.3035,12.9673,-151.8335,true,abajo,grados
1152,-8.4057,-4.3162,13.1335,-151.6315,true,abajo,grados
1153,-8.3646,-4.3284,13.3035,-151.4283,true,abajo,grados
1154,-8.3228,-4.34,13.4771,-151.2241,true,abajo,grados
1155,-8.2803,-4.351,13.6542,-151.0189,true,abajo,grados
1156,-8.2373,-4.3614,13.8346,-150.8127,true,abajo,grados
1157,-8.1936,-4.3713,14.018,-150.6057,true,abajo,grados
1158,-8.1493,-4.3806,14.2043,-150.3977,true,abajo,grados
1159,-8.1045,-4.3894,14.3933,-150.189,true,abajo,grados
1160,-8.0591,-4.3976,14.5848,-149.9795,true,abajo,grados
1161,-8.0132,-4.4053,14.7787,-149.7693,true,abajo,grados
1162,-7.9668,-4.4124,14.9747,-149.5585,true,abajo,grados
1163,-7.9199,-4.419,15.1727,-149.347,true,abajo,grados
1164,-7.8725,-4.4251,15.3724,-149.135,true,abajo,grados
1165,-7.8247,-4.4306,15.5737,-148.9226,true,abajo,grados
1166,-7.7765,-4.4356,15.7765,-148.7097,true,abajo,grados
1167,-7.7278,-4.4401,15.9805,-148.4964,true,abajo,grados
1168,-7.6789,-4.4441,16.1855,-148.2828,true,abajo,grados
1169,-7.6295,-4.4476,16.3914,-148.0689,true,abajo,grados
1170,-7.5799,-4.4507,16.598,-147.8548,true,abajo,grados
1171,-7.53,-4.4532,16.8051,-147.6406,true,abajo,grados
1172,-7.4798,-4.4553,17.0125,-147.4263,true,abajo,grados
1173,-7.4293,-4.4569,17.2201,-147.2119,true,abajo,grados
1174,-7.3787,-4.4581,17.4277,-146.9976,true,abajo,grados
1175,-7.3279,-4.4589,17.6352,-146.7833,true,abajo,grados
1176,-7.2769,-4.4593,17.8423,-146.5692,true,abajo,grados
1177,-7.2257,-4.4592,18.0489,-146.3554,true,abajo,grados
1178,-7.1745,-4.4588,18.2548,-146.1418,true,abajo,grados
1179,-7.1232,-4.458,18.4599,-145.9285,true,abajo,grados
1180,-7.0718,-4.4568,18.6641,-145.7157,true,abajo,grados
1181,-7.0204,-4.4553,18.8671,-145.5033,true,abajo,grados
1182,-6.9691,-4.4535,19.0688,-145.2914,true,abajo,grados
1183,-6.9177,-4.4513,19.2691,-145.0801,true,abajo,grados
1184,-6.8664,-4.4489,19.4679,-144.8695,true,abajo,grados
1185,-6.8152,-4.4462,19.6649,-144.6597,true,abajo,grados
1186,-6.7641,-4.4432,19.8601,-144.4506,true,abajo,grados
1187,-6.7131,-4.44,20.0532,-144.2424,true,abajo,grados
1188,-6.6623,-4.4365,20.2443,-144.0351,true,abajo,grados
1189,-6.6117,-4.4329,20.4331,-143.8288,true,abajo,grados
1190,-6.5613,-4.429,20.6195,-143.6236,true,abajo,grados
1191,-6.5112,-4.425,20.8034,-143.4195,true,abajo,grados
1192,-6.4613,-4.4209,20.9847,-143.2165,true,abajo,grados
1193,-6.4118,-4.4166,21.1633,-143.0149,true,abajo,grados
1194,-6.3625,-4.4122,21.339,-142.8146,true,abajo,grados
1195,-6.3136,-4.4077,21.5117,-142.6156,true,abajo,grados
1196,-6.2651,-4.4032,21.6814,-142.4181,true,abajo,grados
1197,-6.217,-4.3986,21.8478,-142.2222,true,abajo,grados
1198,-6.1692,-4.394,22.011,-142.0278,true,abajo,grados
1199,-6.122,-4.3894,22.1708,-141.835,true,abajo,grados
1200,-6.0752,-4.3848,22.3272,-141.644,true,abajo,grados
1201,-6.0289,-4.3802,22.4799,-141.4547,true,abajo,grados
1202,-5.9831,-4.3758,22.629,-141.2673,true,abajo,grados
1203,-5.9378,-4.3714,22.7743,-141.0817,true,abajo,grados
1204,-5.8931,-4.3671,22.9158,-140.8981,true,abajo,grados
1205,-5.849,-4.3629,23.0534,-140.7165,true,abajo,grados
1206,-5.8055,-4.3589,23.187,-140.5369,true,abajo,grados
1207,-5.7626,-4.355,23.3165,-140.3594,true,abajo,grados
1208,-5.7203,-4.3514,23.4418,-140.1841,true,abajo,grados
1209,-5.6787,-4.348,23.5629,-140.0109,true,abajo,grados
1210,-5.6377,-4.3448,23.6798,-139.8401,true,abajo,grados
1211,-5.5975,-4.3419,23.7922,-139.6715,true,abajo,grados
1212,-5.5579,-4.3392,23.9003,-139.5052,true,abajo,grados
1213,-5.5191,-4.3369,24.0038,-139.3413,true,abajo,grados
1214,-5.481,-4.3349,24.1028,-139.1798,true,abajo,grados
1215,-5.4437,-4.3332,24.1972,-139.0208,true,abajo,grados
1216,-5.4071,-4.3319,24.287,-138.8643,true,abajo,grados
1217,-5.3713,-4.331,24.372,-138.7102,true,abajo,grados
1218,-5.3363,-4.3305,24.4523,-138.5587,true,abajo,grados
1219,-5.3021,-4.3304,24.5277,-138.4097,true,abajo,grados
1220,-5.2687,-4.3308,24.5983,-138.2633,true,abajo,grados
1221,-5.2361,-4.3317,24.664,-138.1195,true,abajo,grados
1222,-5.2044,-4.333,24.7247,-137.9784,true,abajo,grados
1223,-5.1735,-4.3349,24.7805,-137.8398,true,abajo,grados
1224,-5.1434,-4.3373,24.8312,-137.7039,true,abajo,grados
1225,-5.1142,-4.3403,24.8769,-137.5706,true,abajo,grados
1226,-5.0859,-4.3438,24.9174,-137.4399,true,abajo,grados
1227,-5.0584,-4.3479,24.9529,-137.3119,true,abajo,grados
1228,-5.0318,-4.3526,24.9832,-137.1865,true,abajo,grados
1229,-5.0061,-4.3579,25.0083,-137.0637,true,abajo,grados
1230,-4.9812,-4.3638,25.0281,-136.9435,true,abajo,grados
1231,-4.9573,-4.3704,25.0428,-136.8259,true,abajo,grados
1232,-4.9342,-4.3777,25.0522,-136.7109,true,abajo,grados
1233,-4.912,-4.3856,25.0563,-136.5985,true,abajo,grados
1234,-4.8906,-4.3943,25.0551,-136.4885,true,abajo,grados
1235,-4.8702,-4.4036,25.0487,-136.3811,true,abajo,grados
1236,-4.8506,-4.4137,25.0369,-136.2761,true,abajo,grados
1237,-4.8319,-4.4245,25.0197,-136.1735,true,abajo,grados
1238,-4.814,-4.436,24.9973,-136.0733,true,abajo,grados
1239,-4.7971,-4.4484,24.9695,-135.9755,true,abajo,grados
1240,-4.7809,-4.4614,24.9363,-135.8799,true,abajo,grados
1241,-4.7657,-4.4753,24.8978,-135.7865,true,abajo,grados
1242,-4.7513,-4.4899,24.854,-135.6953,true,abajo,grados
1243,-4.7377,-4.5053,24.8048,-135.6063,true,abajo,grados
1244,-4.725,-4.5216,24.7503,-135.5193,true,abajo,grados
1245,-4.713,-4.5386,24.6905,-135.4343,true,abajo,grados
1246,-4.7019,-4.5565,24.6254,-135.3512,true,abajo,grados
1247,-4.6916,-4.5752,24.555,-135.2699,true,abajo,grados
1248,-4.6821,-4.5947,24.4793,-135.1904,true,abajo,grados
1249,-4.6734,-4.615,24.3984,-135.1127,true,abajo,grados
1250,-4.6654,-4.6362,24.3123,-135.0365,true,abajo,grados
1251,-4.6582,-4.6582,24.221,-134.9619,true,abajo,grados
1252,-4.6517,-4.681,24.1245,-134.8887,true,abajo,grados
1253,-4.646,-4.7047,24.023,-134.8168,true,abajo,grados
1254,-4.6409,-4.7292,23.9164,-134.7463,true,abajo,grados
1255,-4.6366,-4.7546,23.8047,-134.6769,true,abajo,grados
1256,-4.6329,-4.7808,23.6881,-134.6086,true,abajo,grados
1257,-4.6299,-4.8078,23.5665,-134.5412,true,abajo,grados
1258,-4.6276,-4.8357,23.4401,-134.4748,true,abajo,grados
1259,-4.6259,-4.8644,23.3089,-134.4091,true,abajo,grados
1260,-4.6247,-4.8939,23.1729,-134.3442,true,abajo,grados
1261,-4.6242,-4.9243,23.0322,-134.2798,true,abajo,grados
1262,-4.6243,-4.9555,22.887,-134.2159,true,abajo,grados
1263,-4.6249,-4.9874,22.7372,-134.1524,true,abajo,grados
1264,-4.626,-5.0202,22.583,-134.0891,true,abajo,grados
1265,-4.6277,-5.0538,22.4245,-134.026,true,abajo,grados
1266,-4.6298,-5.0881,22.2616,-133.963,true,abajo,grados
1267,-4.6324,-5.1232,22.0946,-133.9,true,abajo,grados
1268,-4.6355,-5.1591,21.9236,-133.8368,true,abajo,grados
1269,-4.639,-5.1957,21.7485,-133.7733,true,abajo,grados
1270,-4.6429,-5.2331,21.5696,-133.7095,true,abajo,grados
1271,-4.6472,-5.2712,21.387,-133.6453,true,abajo,grados
1272,-4.6518,-5.31,21.2006,-133.5805,true,abajo,grados
1273,-4.6568,-5.3495,21.0108,-133.5151,true,abajo,grados
1274,-4.6621,-5.3897,20.8176,-133.4489,true,abajo,grados
1275,-4.6677,-5.4306,20.6211,-133.3818,true,abajo,grados
1276,-4.6736,-5.4721,20.4214,-133.3138,true,abajo,grados
1277,-4.6797,-5.5142,20.2187,-133.2448,true,abajo,grados
1278,-4.6861,-5.557,20.0132,-133.1747,true,abajo,grados
1279,-4.6926,-5.6004,19.8049,-133.1034,true,abajo,grados
1280,-4.6994,-5.6443,19.594,-133.0308,true,abajo,grados
1281,-4.7062,-5.6889,19.3807,-132.9568,true,abajo,grados
