indice,x_cm,y_cm,theta1,theta2,alcanzable,configuracion,unidad_angulos
1641,2.9718,-6.3153,-1.0156,1.6676,true,arriba,radianes
1642,3.0098,-6.3444,-1.0148,1.6631,true,arriba,radianes
1643,3.0484,-6.3739,-1.014,1.6585,true,arriba,radianes
1644,3.0874,-6.4037,-1.0132,1.6538,true,arriba,radianes
1645,3.1268,-6.4337,-1.0123,1.6491,true,arriba,radianes
1646,3.1667,-6.4641,-1.0114,1.6443,true,arriba,radianes
1647,3.207,-6.4947,-1.0105,1.6394,true,arriba,radianes
1648,3.2478,-6.5254,-1.0096,1.6345,true,arriba,radianes
1649,3.2889,-6.5564,-1.0086,1.6295,true,arriba,radianes
1650,3.3304,-6.5874,-1.0076,1.6245,true,arriba,radianes
1651,3.3724,-6.6186,-1.0066,1.6194,true,arriba,radianes
1652,3.4146,-6.6499,-1.0056,1.6142,true,arriba,radianes
1653,3.4573,-6.6812,-1.0045,1.6091,true,arriba,radianes
1654,3.5003,-6.7125,-1.0034,1.6038,true,arriba,radianes
1655,3.5436,-6.7438,-1.0022,1.5986,true,arriba,radianes
1656,3.5872,-6.7751,-1.0011,1.5932,true,arriba,radianes
1657,3.6312,-6.8063,-0.9999,1.5879,true,arriba,radianes
1658,3.6754,-6.8373,-0.9987,1.5825,true,arriba,radianes
1659,3.7199,-6.8683,-0.9974,1.577,true,arriba,radianes
1660,3.7646,-6.8991,-0.9961,1.5716,true,arriba,radianes
1661,3.8096,-6.9297,-0.9948,1.5661,true,arriba,radianes
1662,3.8548,-6.96,-0.9934,1.5605,true,arriba,radianes
1663,3.9002,-6.9901,-0.992,1.555,true,arriba,radianes
1664,3.9459,-7.02,-0.9906,1.5494,true,arriba,radianes
1665,3.9917,-7.0495,-0.9891,1.5438,true,arriba,radianes
1666,4.0376,-7.0787,-0.9877,1.5381,true,arriba,radianes
1667,4.0837,-7.1075,-0.9861,1.5325,true,arriba,radianes
1668,4.1299,-7.136,-0.9846,1.5268,true,arriba,radianes
1669,4.1763,-7.164,-0.983,1.5212,true,arriba,radianes
1670,4.2227,-7.1916,-0.9814,1.5155,true,arriba,radianes
1671,4.2692,-7.2188,-0.9797,1.5098,true,arriba,radianes
1672,4.3157,-7.2454,-0.9781,1.5041,true,arriba,radianes
1673,4.3623,-7.2716,-0.9764,1.4984,true,arriba,radianes
1674,4.4089,-7.2972,-0.9746,1.4927,true,arriba,radianes
1675,4.4555,-7.3223,-0.9729,1.487,true,arriba,radianes
1676,4.5021,-7.3468,-0.9711,1.4813,true,arriba,radianes
1677,4.5487,-7.3707,-0.9692,1.4757,true,arriba,radianes
1678,4.5952,-7.394,-0.9674,1.47,true,arriba,radianes
1679,4.6417,-7.4167,-0.9655,1.4643,true,arriba,radianes
1680,4.688,-7.4387,-0.9636,1.4587,true,arriba,radianes
1681,4.7343,-7.46,-0.9617,1.4531,true,arriba,radianes
1682,4.7804,-7.4807,-0.9597,1.4475,true,arriba,radianes
1683,4.8264,-7.5006,-0.9578,1.4419,true,arriba,radianes
1684,4.8723,-7.5198,-0.9558,1.4364,true,arriba,radianes
1685,4.9179,-7.5383,-0.9537,1.4309,true,arriba,radianes
1686,4.9634,-7.5561,-0.9517,1.4254,true,arriba,radianes
1687,5.0087,-7.5731,-0.9496,1.42,true,arriba,radianes
1688,5.0538,-7.5893,-0.9476,1.4146,true,arriba,radianes
1689,5.0986,-7.6047,-0.9455,1.4092,true,arriba,radianes
1690,5.1431,-7.6193,-0.9433,1.4039,true,arriba,radianes
1691,5.1874,-7.6331,-0.9412,1.3986,true,arriba,radianes
1692,5.2315,-7.6461,-0.9391,1.3934,true,arriba,radianes
1693,5.2752,-7.6582,-0.9369,1.3882,true,arriba,radianes
1694,5.3186,-7.6695,-0.9347,1.3831,true,arriba,radianes
1695,5.3616,-7.68,-0.9326,1.378,true,arriba,radianes
1696,5.4044,-7.6896,-0.9304,1.373,true,arriba,radianes
1697,5.4467,-7.6984,-0.9282,1.368,true,arriba,radianes
1698,5.4888,-7.7063,-0.9259,1.3631,true,arriba,radianes
1699,5.5304,-7.7134,-0.9237,1.3583,true,arriba,radianes
1700,5.5716,-7.7195,-0.9215,1.3535,true,arriba,radianes
1701,5.6124,-7.7249,-0.9193,1.3488,true,arriba,radianes
1702,5.6528,-7.7293,-0.917,1.3442,true,arriba,radianes
1703,5.6928,-7.7329,-0.9148,1.3396,true,arriba,radianes
1704,5.7324,-7.7355,-0.9125,1.3351,true,arriba,radianes
1705,5.7715,-7.7374,-0.9103,1.3307,true,arriba,radianes
1706,5.8101,-7.7383,-0.908,1.3263,true,arriba,radianes
1707,5.8482,-7.7384,-0.9058,1.3221,true,arriba,radianes
1708,5.8859,-7.7376,-0.9035,1.3179,true,arriba,radianes
1709,5.9231,-7.7359,-0.9013,1.3138,true,arriba,radianes
1710,5.9598,-7.7334,-0.8991,1.3097,true,arriba,radianes
1711,5.9961,-7.7301,-0.8968,1.3058,true,arriba,radianes
1712,6.0318,-7.7259,-0.8946,1.3019,true,arriba,radianes
1713,6.067,-7.7208,-0.8924,1.2981,true,arriba,radianes
1714,6.1016,-7.7149,-0.8901,1.2944,true,arriba,radianes
1715,6.1358,-7.7082,-0.8879,1.2907,true,arriba,radianes
1716,6.1694,-7.7007,-0.8857,1.2872,true,arriba,radianes
1717,6.2025,-7.6923,-0.8835,1.2837,true,arriba,radianes
1718,6.2351,-7.6832,-0.8813,1.2804,true,arriba,radianes
1719,6.2671,-7.6733,-0.8792,1.2771,true,arriba,radianes
1720,6.2986,-7.6626,-0.877,1.2739,true,arriba,radianes
1721,6.3295,-7.6511,-0.8748,1.2708,true,arriba,radianes
1722,6.36,-7.6389,-0.8727,1.2677,true,arriba,radianes
1723,6.3898,-7.6259,-0.8706,1.2648,true,arriba,radianes
1724,6.4192,-7.6122,-0.8684,1.2619,true,arriba,radianes
1725,6.4479,-7.5978,-0.8663,1.2592,true,arriba,radianes
1726,6.4762,-7.5827,-0.8642,1.2565,true,arriba,radianes
1727,6.5039,-7.5669,-0.8622,1.2539,true,arriba,radianes
1728,6.5311,-7.5504,-0.8601,1.2513,true,arriba,radianes
1729,6.5578,-7.5332,-0.858,1.2489,true,arriba,radianes
1730,6.5839,-7.5154,-0.856,1.2465,true,arriba,radianes
1731,6.6095,-7.497,-0.854,1.2443,true,arriba,radianes
1732,6.6346,-7.478,-0.852,1.2421,true,arriba,radianes
1733,6.6592,-7.4584,-0.85,1.2399,true,arriba,radianes
1734,6.6833,-7.4382,-0.848,1.2379,true,arriba,radianes
1735,6.7069,-7.4174,-0.846,1.2359,true,arriba,radianes
1736,6.7299,-7.3961,-0.8441,1.234,true,arriba,radianes
1737,6.7525,-7.3743,-0.8421,1.2322,true,arriba,radianes
1738,6.7747,-7.3519,-0.8402,1.2304,true,arriba,radianes
1739,6.7963,-7.3291,-0.8383,1.2288,true,arriba,radianes
1740,6.8175,-7.3058,-0.8364,1.2271,true,arriba,radianes
1741,6.8383,-7.282,-0.8346,1.2256,true,arriba,radianes
1742,6.8586,-7.2578,-0.8327,1.2241,true,arriba,radianes
1743,6.8785,-7.2332,-0.8308,1.2227,true,arriba,radianes
1744,6.8979,-7.2082,-0.829,1.2213,true,arriba,radianes
1745,6.917,-7.1828,-0.8272,1.22,true,arriba,radianes
1746,6.9356,-7.157,-0.8254,1.2188,true,arriba,radianes
1747,6.9539,-7.1309,-0.8236,1.2176,true,arriba,radianes
1748,6.9718,-7.1045,-0.8218,1.2165,true,arriba,radianes
1749,6.9893,-7.0777,-0.8201,1.2154,true,arriba,radianes
1750,7.0065,-7.0507,-0.8183,1.2143,true,arriba,radianes
1751,7.0234,-7.0234,-0.8166,1.2133,true,arriba,radianes
1752,7.0399,-6.9958,-0.8148,1.2124,true,arriba,radianes
1753,7.0561,-6.968,-0.8131,1.2115,true,arriba,radianes
1754,7.0721,-6.94,-0.8114,1.2106,true,arriba,radianes
1755,7.0877,-6.9118,-0.8097,1.2098,true,arriba,radianes
1756,7.1031,-6.8834,-0.808,1.209,true,arriba,radianes
1757,7.1182,-6.8548,-0.8064,1.2082,true,arriba,radianes
1758,7.1331,-6.8261,-0.8047,1.2075,true,arriba,radianes
1759,7.1478,-6.7972,-0.803,1.2067,true,arriba,radianes
1760,7.1623,-6.7683,-0.8014,1.2061,true,arriba,radianes
1761,7.1765,-6.7392,-0.7997,1.2054,true,arriba,radianes
1762,7.1906,-6.7101,-0.7981,1.2047,true,arriba,radianes
1763,7.2046,-6.6809,-0.7965,1.2041,true,arriba,radianes
1764,7.2184,-6.6516,-0.7948,1.2035,true,arriba,radianes
1765,7.232,-6.6223,-0.7932,1.2029,true,arriba,radianes
1766,7.2456,-6.593,-0.7916,1.2023,true,arriba,radianes
1767,7.259,-6.5636,-0.79,1.2017,true,arriba,radianes
1768,7.2724,-6.5343,-0.7884,1.2011,true,arriba,radianes
1769,7.2856,-6.505,-0.7868,1.2005,true,arriba,radianes
1770,7.2989,-6.4757,-0.7852,1.1999,true,arriba,radianes
1771,7.3121,-6.4465,-0.7836,1.1993,true,arriba,radianes
1772,7.3252,-6.4173,-0.782,1.1987,true,arriba,radianes
1773,7.3384,-6.3882,-0.7804,1.1981,true,arriba,radianes
1774,7.3515,-6.3591,-0.7788,1.1975,true,arriba,radianes
1775,7.3647,-6.3302,-0.7772,1.1969,true,arriba,radianes
1776,7.3779,-6.3013,-0.7756,1.1963,true,arriba,radianes
1777,7.3912,-6.2726,-0.774,1.1956,true,arriba,radianes
1778,7.4045,-6.244,-0.7724,1.195,true,arriba,radianes
1779,7.4179,-6.2155,-0.7708,1.1943,true,arriba,radianes
1780,7.4313,-6.1872,-0.7692,1.1936,true,arriba,radianes
1781,7.4449,-6.159,-0.7675,1.1928,true,arriba,radianes
1782,7.4586,-6.1309,-0.7659,1.1921,true,arriba,radianes
1783,7.4724,-6.103,-0.7643,1.1913,true,arriba,radianes
1784,7.4863,-6.0753,-0.7627,1.1905,true,arriba,radianes
1785,7.5004,-6.0477,-0.761,1.1896,true,arriba,radianes
1786,7.5146,-6.0204,-0.7594,1.1888,true,arriba,radianes
1787,7.5291,-5.9932,-0.7578,1.1879,true,arriba,radianes
1788,7.5436,-5.9662,-0.7561,1.1869,true,arriba,radianes
1789,7.5584,-5.9393,-0.7545,1.186,true,arriba,radianes
1790,7.5734,-5.9127,-0.7528,1.1849,true,arriba,radianes
1791,7.5885,-5.8863,-0.7511,1.1839,true,arriba,radianes
1792,7.6039,-5.86,-0.7494,1.1828,true,arriba,radianes
1793,7.6195,-5.834,-0.7477,1.1817,true,arriba,radianes
1794,7.6353,-5.8081,-0.746,1.1805,true,arriba,radianes
1795,7.6514,-5.7825,-0.7443,1.1793,true,arriba,radianes
1796,7.6677,-5.7571,-0.7426,1.178,true,arriba,radianes
1797,7.6842,-5.7318,-0.7408,1.1767,true,arriba,radianes
1798,7.701,-5.7068,-0.7391,1.1754,true,arriba,radianes
1799,7.7181,-5.6819,-0.7373,1.174,true,arriba,radianes
1800,7.7354,-5.6573,-0.7356,1.1726,true,arriba,radianes
1801,7.7529,-5.6328,-0.7338,1.1711,true,arriba,radianes
1802,7.7708,-5.6086,-0.732,1.1696,true,arriba,radianes
1803,7.7889,-5.5845,-0.7302,1.168,true,arriba,radianes
1804,7.8072,-5.5606,-0.7284,1.1664,true,arriba,radianes
1805,7.8259,-5.5369,-0.7265,1.1647,true,arriba,radianes
1806,7.8447,-5.5134,-0.7247,1.163,true,arriba,radianes
1807,7.8639,-5.49,-0.7228,1.1613,true,arriba,radianes
1808,7.8833,-5.4668,-0.721,1.1595,true,arriba,radianes
1809,7.903,-5.4438,-0.7191,1.1576,true,arriba,radianes
1810,7.923,-5.4209,-0.7172,1.1557,true,arriba,radianes
1811,7.9432,-5.3982,-0.7153,1.1538,true,arriba,radianes
1812,7.9636,-5.3756,-0.7134,1.1518,true,arriba,radianes
1813,7.9843,-5.3531,-0.7114,1.1498,true,arriba,radianes
1814,8.0053,-5.3308,-0.7095,1.1477,true,arriba,radianes
1815,8.0264,-5.3086,-0.7075,1.1456,true,arriba,radianes
1816,8.0479,-5.2865,-0.7055,1.1435,true,arriba,radianes
1817,8.0695,-5.2645,-0.7035,1.1413,true,arriba,radianes
1818,8.0914,-5.2426,-0.7015,1.139,true,arriba,radianes
1819,8.1134,-5.2207,-0.6995,1.1368,true,arriba,radianes
1820,8.1357,-5.199,-0.6975,1.1345,true,arriba,radianes
1821,8.1581,-5.1773,-0.6955,1.1321,true,arriba,radianes
1822,8.1808,-5.1557,-0.6934,1.1297,true,arriba,radianes
1823,8.2036,-5.1341,-0.6914,1.1273,true,arriba,radianes
1824,8.2265,-5.1126,-0.6893,1.1249,true,arriba,radianes
1825,8.2496,-5.0911,-0.6872,1.1224,true,arriba,radianes
1826,8.2728,-5.0696,-0.6851,1.1199,true,arriba,radianes
1827,8.2962,-5.0481,-0.683,1.1174,true,arriba,radianes
1828,8.3196,-5.0267,-0.6809,1.1149,true,arriba,radianes
1829,8.3432,-5.0052,-0.6788,1.1123,true,arriba,radianes
1830,8.3668,-4.9837,-0.6767,1.1097,true,arriba,radianes
1831,8.3905,-4.9621,-0.6745,1.1071,true,arriba,radianes
1832,8.4142,-4.9405,-0.6724,1.1045,true,arriba,radianes
1833,8.438,-4.9189,-0.6703,1.1019,true,arriba,radianes
1834,8.4618,-4.8972,-0.6681,1.0993,true,arriba,radianes
1835,8.4855,-4.8755,-0.666,1.0966,true,arriba,radianes
1836,8.5093,-4.8536,-0.6638,1.094,true,arriba,radianes
1837,8.533,-4.8317,-0.6616,1.0913,true,arriba,radianes
1838,8.5566,-4.8096,-0.6595,1.0887,true,arriba,radianes
1839,8.5802,-4.7875,-0.6573,1.086,true,arriba,radianes
1840,8.6037,-4.7652,-0.6551,1.0834,true,arriba,radianes
1841,8.627,-4.7428,-0.653,1.0808,true,arriba,radianes
1842,8.6503,-4.7202,-0.6508,1.0782,true,arriba,radianes
1843,8.6733,-4.6975,-0.6487,1.0756,true,arriba,radianes
1844,8.6963,-4.6746,-0.6465,1.073,true,arriba,radianes
1845,8.719,-4.6516,-0.6444,1.0704,true,arriba,radianes
1846,8.7415,-4.6284,-0.6422,1.0679,true,arriba,radianes
1847,8.7637,-4.605,-0.6401,1.0654,true,arriba,radianes
1848,8.7857,-4.5814,-0.638,1.0629,true,arriba,radianes
1849,8.8074,-4.5575,-0.6358,1.0605,true,arriba,radianes
1850,8.8289,-4.5335,-0.6337,1.0581,true,arriba,radianes
1851,8.85,-4.5093,-0.6316,1.0557,true,arriba,radianes
1852,8.8707,-4.4848,-0.6295,1.0534,true,arriba,radianes
1853,8.8911,-4.4601,-0.6275,1.0512,true,arriba,radianes
1854,8.9112,-4.4352,-0.6254,1.049,true,arriba,radianes
1855,8.9308,-4.41,-0.6234,1.0468,true,arriba,radianes
1856,8.95,-4.3845,-0.6214,1.0447,true,arriba,radianes
1857,8.9687,-4.3588,-0.6194,1.0427,true,arriba,radianes
1858,8.987,-4.3329,-0.6174,1.0407,true,arriba,radianes
1859,9.0048,-4.3066,-0.6154,1.0388,true,arriba,radianes
1860,9.022,-4.2801,-0.6135,1.037,true,arriba,radianes
1861,9.0388,-4.2533,-0.6116,1.0353,true,arriba,radianes
1862,9.055,-4.2262,-0.6097,1.0336,true,arriba,radianes
1863,9.0706,-4.1989,-0.6079,1.032,true,arriba,radianes
1864,9.0856,-4.1712,-0.606,1.0305,true,arriba,radianes
1865,9.1,-4.1433,-0.6042,1.0291,true,arriba,radianes
1866,9.1138,-4.115,-0.6025,1.0278,true,arriba,radianes
1867,9.1269,-4.0865,-0.6007,1.0266,true,arriba,radianes
1868,9.1394,-4.0576,-0.599,1.0255,true,arriba,radianes
1869,9.1511,-4.0285,-0.5974,1.0245,true,arriba,radianes
1870,9.1622,-3.9991,-0.5957,1.0236,true,arriba,radianes
1871,9.1725,-3.9693,-0.5941,1.0228,true,arriba,radianes
1872,9.1821,-3.9393,-0.5926,1.0221,true,arriba,radianes
1873,9.191,-3.9089,-0.5911,1.0215,true,arriba,radianes
1874,9.1991,-3.8783,-0.5896,1.021,true,arriba,radianes
1875,9.2063,-3.8473,-0.5882,1.0207,true,arriba,radianes
1876,9.2128,-3.8161,-0.5868,1.0205,true,arriba,radianes
1877,9.2184,-3.7845,-0.5854,1.0204,true,arriba,radianes
1878,9.2233,-3.7527,-0.5841,1.0204,true,arriba,radianes
1879,9.2272,-3.7206,-0.5829,1.0205,true,arriba,radianes
1880,9.2303,-3.6881,-0.5816,1.0208,true,arriba,radianes
1881,9.2326,-3.6554,-0.5805,1.0212,true,arriba,radianes
1882,9.2339,-3.6224,-0.5793,1.0217,true,arriba,radianes
1883,9.2344,-3.5892,-0.5783,1.0224,true,arriba,radianes
1884,9.2339,-3.5557,-0.5772,1.0232,true,arriba,radianes
1885,9.2325,-3.5219,-0.5763,1.0241,true,arriba,radianes
1886,9.2302,-3.4878,-0.5753,1.0252,true,arriba,radianes
1887,9.227,-3.4535,-0.5745,1.0264,true,arriba,radianes
1888,9.2228,-3.419,-0.5736,1.0277,true,arriba,radianes
1889,9.2177,-3.3842,-0.5728,1.0292,true,arriba,radianes
1890,9.2116,-3.3491,-0.5721,1.0308,true,arriba,radianes
1891,9.2046,-3.3139,-0.5714,1.0326,true,arriba,radianes
1892,9.1966,-3.2784,-0.5708,1.0344,true,arriba,radianes
1893,9.1877,-3.2427,-0.5702,1.0365,true,arriba,radianes
1894,9.1777,-3.2068,-0.5697,1.0386,true,arriba,radianes
1895,9.1668,-3.1707,-0.5692,1.0409,true,arriba,radianes
1896,9.155,-3.1345,-0.5688,1.0433,true,arriba,radianes
1897,9.1421,-3.098,-0.5684,1.0459,true,arriba,radianes
1898,9.1283,-3.0614,-0.5681,1.0486,true,arriba,radianes
1899,9.1136,-3.0246,-0.5678,1.0514,true,arriba,radianes
1900,9.0978,-2.9877,-0.5675,1.0543,true,arriba,radianes
1901,9.0811,-2.9506,-0.5674,1.0574,true,arriba,radianes
1902,9.0634,-2.9134,-0.5672,1.0606,true,arriba,radianes
1903,9.0448,-2.8761,-0.5671,1.0639,true,arriba,radianes
1904,9.0253,-2.8387,-0.5671,1.0673,true,arriba,radianes
1905,9.0048,-2.8012,-0.5671,1.0709,true,arriba,radianes
1906,8.9833,-2.7636,-0.5671,1.0745,true,arriba,radianes
1907,8.961,-2.726,-0.5672,1.0783,true,arriba,radianes
1908,8.9377,-2.6882,-0.5673,1.0822,true,arriba,radianes
1909,8.9135,-2.6505,-0.5675,1.0862,true,arriba,radianes
1910,8.8884,-2.6126,-0.5677,1.0903,true,arriba,radianes
1911,8.8625,-2.5748,-0.5679,1.0945,true,arriba,radianes
1912,8.8357,-2.5369,-0.5682,1.0988,true,arriba,radianes
1913,8.808,-2.4991,-0.5685,1.1033,true,arriba,radianes
1914,8.7795,-2.4612,-0.5689,1.1078,true,arriba,radianes
1915,8.7502,-2.4233,-0.5693,1.1123,true,arriba,radianes
1916,8.72,-2.3855,-0.5697,1.117,true,arriba,radianes
1917,8.6891,-2.3478,-0.5702,1.1218,true,arriba,radianes
1918,8.6574,-2.31,-0.5707,1.1266,true,arriba,radianes
1919,8.625,-2.2724,-0.5712,1.1315,true,arriba,radianes
1920,8.5918,-2.2348,-0.5717,1.1365,true,arriba,radianes
1921,8.5579,-2.1973,-0.5723,1.1416,true,arriba,radianes
1922,8.5233,-2.1599,-0.5729,1.1467,true,arriba,radianes
1923,8.488,-2.1226,-0.5736,1.1519,true,arriba,radianes
1924,8.4521,-2.0854,-0.5742,1.1571,true,arriba,radianes
1925,8.4156,-2.0484,-0.5749,1.1624,true,arriba,radianes
1926,8.3785,-2.0115,-0.5756,1.1678,true,arriba,radianes
1927,8.3408,-1.9747,-0.5763,1.1732,true,arriba,radianes
1928,8.3025,-1.9382,-0.5771,1.1786,true,arriba,radianes
1929,8.2637,-1.9018,-0.5778,1.1841,true,arriba,radianes
1930,8.2245,-1.8655,-0.5786,1.1896,true,arriba,radianes
1931,8.1847,-1.8295,-0.5794,1.1952,true,arriba,radianes
1932,8.1445,-1.7937,-0.5802,1.2007,true,arriba,radianes
1933,8.1039,-1.7581,-0.581,1.2063,true,arriba,radianes
1934,8.0629,-1.7227,-0.5819,1.2119,true,arriba,radianes
1935,8.0216,-1.6875,-0.5827,1.2176,true,arriba,radianes
1936,7.9799,-1.6526,-0.5835,1.2232,true,arriba,radianes
1937,7.938,-1.6179,-0.5844,1.2288,true,arriba,radianes
1938,7.8957,-1.5835,-0.5852,1.2345,true,arriba,radianes
1939,7.8533,-1.5493,-0.5861,1.2401,true,arriba,radianes
1940,7.8106,-1.5154,-0.587,1.2458,true,arriba,radianes
1941,7.7677,-1.4818,-0.5878,1.2514,true,arriba,radianes
1942,7.7247,-1.4484,-0.5887,1.2571,true,arriba,radianes
1943,7.6816,-1.4154,-0.5896,1.2627,true,arriba,radianes
1944,7.6385,-1.3826,-0.5904,1.2683,true,arriba,radianes
1945,7.5952,-1.3502,-0.5913,1.2738,true,arriba,radianes
1946,7.552,-1.318,-0.5922,1.2794,true,arriba,radianes
1947,7.5088,-1.2862,-0.593,1.2849,true,arriba,radianes
1948,7.4656,-1.2547,-0.5939,1.2904,true,arriba,radianes
1949,7.4226,-1.2235,-0.5947,1.2958,true,arriba,radianes
1950,7.3796,-1.1926,-0.5955,1.3012,true,arriba,radianes
1951,7.3368,-1.162,-0.5964,1.3066,true,arriba,radianes
1952,7.2942,-1.1318,-0.5972,1.3119,true,arriba,radianes
1953,7.2518,-1.1019,-0.598,1.3172,true,arriba,radianes
1954,7.2097,-1.0723,-0.5987,1.3224,true,arriba,radianes
1955,7.1678,-1.0431,-0.5995,1.3275,true,arriba,radianes
1956,7.1263,-1.0142,-0.6003,1.3326,true,arriba,radianes
1957,7.0851,-0.9857,-0.601,1.3376,true,arriba,radianes
1958,7.0443,-0.9574,-0.6017,1.3426,true,arriba,radianes
1959,7.0039,-0.9295,-0.6024,1.3475,true,arriba,radianes
1960,6.964,-0.902,-0.6031,1.3523,true,arriba,radianes
1961,6.9245,-0.8748,-0.6037,1.3571,true,arriba,radianes
1962,6.8856,-0.8479,-0.6044,1.3617,true,arriba,radianes
1963,6.8472,-0.8213,-0.605,1.3663,true,arriba,radianes
1964,6.8094,-0.7951,-0.6056,1.3708,true,arriba,radianes
1965,6.7721,-0.7692,-0.6061,1.3752,true,arriba,radianes
1966,6.7355,-0.7436,-0.6067,1.3796,true,arriba,radianes
1967,6.6996,-0.7183,-0.6072,1.3838,true,arriba,radianes
1968,6.6644,-0.6934,-0.6077,1.3879,true,arriba,radianes
1969,6.6299,-0.6688,-0.6081,1.392,true,arriba,radianes
1970,6.5961,-0.6444,-0.6085,1.3959,true,arriba,radianes
1971,6.5631,-0.6204,-0.6089,1.3998,true,arriba,radianes
1972,6.5309,-0.5967,-0.6093,1.4035,true,arriba,radianes
1973,6.4996,-0.5732,-0.6096,1.4071,true,arriba,radianes
1974,6.4691,-0.55,-0.6099,1.4107,true,arriba,radianes
1975,6.4395,-0.5272,-0.6102,1.4141,true,arriba,radianes
1976,6.4108,-0.5045,-0.6104,1.4174,true,arriba,radianes
1977,6.383,-0.4822,-0.6106,1.4206,true,arriba,radianes
1978,6.3562,-0.4601,-0.6107,1.4237,true,arriba,radianes
1979,6.3303,-0.4382,-0.6109,1.4266,true,arriba,radianes
1980,6.3054,-0.4166,-0.6109,1.4295,true,arriba,radianes
1981,6.2816,-0.3952,-0.611,1.4322,true,arriba,radianes
1982,6.2588,-0.374,-0.611,1.4348,true,arriba,radianes
1983,6.237,-0.3531,-0.6109,1.4372,true,arriba,radianes
1984,6.2163,-0.3323,-0.6109,1.4396,true,arriba,radianes
1985,6.1967,-0.3117,-0.6107,1.4418,true,arriba,radianes
1986,6.1782,-0.2914,-0.6106,1.4439,true,arriba,radianes
1987,6.1609,-0.2711,-0.6104,1.4458,true,arriba,radianes
1988,6.1446,-0.2511,-0.6101,1.4477,true,arriba,radianes
1989,6.1295,-0.2312,-0.6098,1.4494,true,arriba,radianes
1990,6.1156,-0.2114,-0.6095,1.4509,true,arriba,radianes
1991,6.1028,-0.1918,-0.6091,1.4524,true,arriba,radianes
1992,6.0913,-0.1723,-0.6086,1.4537,true,arriba,radianes
1993,6.0809,-0.1529,-0.6082,1.4548,true,arriba,radianes
1994,6.0717,-0.1335,-0.6076,1.4559,true,arriba,radianes
1995,6.0637,-0.1143,-0.6071,1.4568,true,arriba,radianes
1996,6.057,-0.0952,-0.6064,1.4575,true,arriba,radianes
1997,6.0514,-0.076,-0.6058,1.4581,true,arriba,radianes
1998,6.0471,-0.057,-0.605,1.4586,true,arriba,radianes
1999,6.044,-0.038,-0.6043,1.459,true,arriba,radianes
2000,6.0422,-0.019,-0.6034,1.4592,true,arriba,radianes
2001,6.0416,-0.0,-0.6026,1.4592,true,arriba,radianes
